,brain_region_1,value,SPI,brain_region_2
253,proc-7,0.13109079634936904,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
254,proc-8,0.16639048350841767,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
255,proc-9,0.1333970756822718,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
256,proc-10,0.1601615492508947,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
257,proc-11,0.21066443204504762,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
258,proc-12,0.1199496661076032,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
259,proc-13,0.13956141791205667,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
260,proc-14,0.1030271601255196,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
261,proc-15,0.1414381569679128,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
262,proc-16,0.1687384406800368,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
263,proc-17,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
264,proc-18,0.16769418181478216,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
265,proc-19,0.11595756094674692,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
266,proc-20,0.13658398365507535,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
267,proc-21,0.2214345696120114,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
268,proc-22,0.11425873763294266,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
269,proc-23,0.14457833675425064,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
270,proc-24,0.1293191895854232,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
271,proc-25,0.097648741754332,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
272,proc-26,0.13690174527885254,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
273,proc-27,0.07559177418309215,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
274,proc-28,0.09108987813757977,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
275,proc-29,0.16108435149109726,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
276,proc-30,0.14496979066858656,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
277,proc-31,0.1053456395797926,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
278,proc-32,0.15357641351191148,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
279,proc-33,0.1489316182319576,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
280,proc-34,0.17311799390415766,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
281,proc-35,0.12453531226047794,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
282,proc-36,0.10622295087724676,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
283,proc-37,0.0745243435541069,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
284,proc-38,0.15115851777851216,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
285,proc-39,0.1382760852472436,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
286,proc-40,0.17419708893813873,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
287,proc-41,0.1564294805860779,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
288,proc-42,0.1464787922882499,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
289,proc-43,0.15947624818430578,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
290,proc-44,0.13850987227884642,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
291,proc-45,0.10281241926929532,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
292,proc-46,0.17723778900615902,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
293,proc-47,0.09667762807154696,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
294,proc-48,0.14614657996084365,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
295,proc-49,0.15890130882917847,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
296,proc-50,0.1507884077436165,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
297,proc-51,0.13404236742937792,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
298,proc-52,0.14403031558130203,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
299,proc-53,0.12602185783221817,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
300,proc-54,0.16078797283148452,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
301,proc-55,0.11322471389195703,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
302,proc-56,0.1565347416838645,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
303,proc-57,0.14460163831360712,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
304,proc-58,0.10698500604771463,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
305,proc-59,0.13523775676198013,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
306,proc-60,0.13678347602180502,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
307,proc-61,0.1646978533716275,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
308,proc-62,0.14526692739061872,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
309,proc-63,0.11864359420458452,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
310,proc-64,0.10820138744195522,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
311,proc-65,0.12267592445948663,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
312,proc-66,0.17093003156141445,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
313,proc-67,0.2001400183986403,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
314,proc-68,0.13142769632045675,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
315,proc-69,0.10297729761429601,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
316,proc-70,0.2118810388099027,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
317,proc-71,0.2803891715581478,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
318,proc-72,0.13442920398717773,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
319,proc-73,0.10482163457551294,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
320,proc-74,0.22991887508693512,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
321,proc-75,0.23526078027812916,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
322,proc-76,0.173499909137798,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
323,proc-77,0.087526238095222,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
324,proc-78,0.13403788630430982,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
325,proc-79,0.1343182853900592,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
326,proc-80,0.08706857565297288,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
327,proc-81,0.18572366773088733,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-3
328,proc-0,0.06811088158002279,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
329,proc-1,0.1133083114281442,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
330,proc-2,0.14610434692583701,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
331,proc-3,0.15846950981680036,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
332,proc-4,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
333,proc-5,0.13911816936144447,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
334,proc-6,0.1511703179330977,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
335,proc-7,0.1447209799567655,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
336,proc-8,0.22636084062720796,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
337,proc-9,0.10587765013479652,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
338,proc-10,0.13786292420640772,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
339,proc-11,0.12423228187331874,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
340,proc-12,0.11361937448742446,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
341,proc-13,0.07797631716930808,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
342,proc-14,0.1635413346829306,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
343,proc-15,0.11535934578546451,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
344,proc-16,0.14852530783772716,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
345,proc-17,0.10407591653909878,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
346,proc-18,0.13488494594788386,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
347,proc-19,0.09914651955870366,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
348,proc-20,0.2433410822901138,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
349,proc-21,0.11079954868452654,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
350,proc-22,0.22000232535769687,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
351,proc-23,0.2297067759833737,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
352,proc-24,0.08993399337404206,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
353,proc-25,0.13024843114105936,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
354,proc-26,0.08373063647830632,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
355,proc-27,0.1593612286204124,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
356,proc-28,0.1318236177001134,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
357,proc-29,0.1527070747660006,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
358,proc-30,0.10409228241433195,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
359,proc-31,0.07785513671604624,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
360,proc-32,0.19903972561849265,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
361,proc-33,0.18020553566508646,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
362,proc-34,0.16399988500107443,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
363,proc-35,0.2040372175951842,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
364,proc-36,0.1578720732621856,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
365,proc-37,0.12341388901072652,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
366,proc-38,0.14309610187611949,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
367,proc-39,0.08416823886850124,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
368,proc-40,0.09858217674252953,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
369,proc-41,0.0976434475914438,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
370,proc-42,0.1242781473861313,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
371,proc-43,0.087400601278195,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
372,proc-44,0.11207070991368932,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
373,proc-45,0.10296147578907833,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
374,proc-46,0.14220199762494695,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
375,proc-47,0.10608413297905284,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
376,proc-48,0.12567029569327717,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
377,proc-49,0.21879489913899883,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
378,proc-50,0.10378227579694473,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
379,proc-51,0.21742960533186184,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
380,proc-52,0.10211306845591754,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
381,proc-53,0.1429449045465979,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
382,proc-54,0.15041794105157424,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
383,proc-55,0.1322020398228901,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
384,proc-56,0.14207157281753277,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
385,proc-57,0.1404432247901265,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
386,proc-58,0.13316164062364721,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
387,proc-59,0.16100386473475997,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
388,proc-60,0.1236290620687013,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
389,proc-61,0.18430936157733985,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
390,proc-62,0.14286481143452695,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
391,proc-63,0.2878882063582692,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
392,proc-64,0.1814560223812754,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
393,proc-65,0.10310004509892323,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
394,proc-66,0.1674099292728426,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
395,proc-67,0.1487502191386354,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
396,proc-68,0.1130780393267948,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
397,proc-69,0.12494630499639792,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
398,proc-70,0.16089960055482413,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
399,proc-71,0.08241335175372214,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
400,proc-72,0.14725786462295248,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
401,proc-73,0.13550534678034148,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
402,proc-74,0.1260862560087045,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
403,proc-75,0.09306152624715677,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
404,proc-76,0.16486029622751922,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
405,proc-77,0.0990749873245615,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
406,proc-78,0.1793717890839084,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
407,proc-79,0.16964835057793234,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
408,proc-80,0.12149069555396548,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
409,proc-81,0.15096331126068657,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-4
410,proc-0,0.1620325615713354,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
411,proc-1,0.19259951466250894,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
412,proc-2,0.08960393612847707,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
413,proc-3,0.1374233717434282,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
414,proc-4,0.12858901531534767,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
415,proc-5,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
416,proc-6,0.16302866967731805,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
417,proc-7,0.18437632566033263,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
418,proc-8,0.10830489309658231,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
419,proc-9,0.14407222689910154,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
420,proc-10,0.15036087726485475,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
421,proc-11,0.1617974374915461,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
422,proc-12,0.07935079805949477,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
423,proc-13,0.11619238859989725,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
424,proc-14,0.11450521525538652,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
425,proc-15,0.12773349596515587,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
426,proc-16,0.10237686351570656,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
427,proc-17,0.15018430995635407,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
428,proc-18,0.11744388977071803,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
429,proc-19,0.1188416116224444,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
430,proc-20,0.10677154687622395,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
431,proc-21,0.18622014550212837,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
432,proc-22,0.1031880540826795,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
433,proc-23,0.15475046914233906,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
434,proc-24,0.16188756258153464,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
435,proc-25,0.12796762329427036,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
436,proc-26,0.11292195284719217,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
437,proc-27,0.10837784545872128,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
438,proc-28,0.13056711474100152,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
439,proc-29,0.09794098926778658,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
440,proc-30,0.1059685864851569,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
441,proc-31,0.12822779215094035,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
442,proc-32,0.1418213501225084,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
443,proc-33,0.04832436199914937,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
444,proc-34,0.057606232626418466,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
445,proc-35,0.1296782584415422,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
446,proc-36,0.13902331961646114,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
447,proc-37,0.16652686386934706,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
448,proc-38,0.16420440441160059,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
449,proc-39,0.23883802139784324,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
450,proc-40,0.15853005636257195,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
451,proc-41,0.14045536166169809,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
452,proc-42,0.16055169160462338,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
453,proc-43,0.1637589134134396,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
454,proc-44,0.14627782277108517,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
455,proc-45,0.20803599549817942,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
456,proc-46,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
457,proc-47,0.13414022493054575,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
458,proc-48,0.12492599550856975,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
459,proc-49,0.11085914095858038,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
460,proc-50,0.18826395930349393,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
461,proc-51,0.13250320239391403,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
462,proc-52,0.16774465499695967,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
463,proc-53,0.08565998254179853,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
464,proc-54,0.17001741162064943,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
465,proc-55,0.10855104200721186,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
466,proc-56,0.08875542261368705,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
467,proc-57,0.11436504748486827,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
468,proc-58,0.2055244222304468,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
469,proc-59,0.1963815026592765,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
470,proc-60,0.17891515781278014,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
471,proc-61,0.10972025899832702,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
472,proc-62,0.18561485072642678,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
473,proc-63,0.12281871337179022,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
474,proc-64,0.1608087104268051,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
475,proc-65,0.11789278370344189,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
476,proc-66,0.14409337983912582,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
477,proc-67,0.12366895530506423,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
478,proc-68,0.0852773726388718,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
479,proc-69,0.11301397893308092,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
480,proc-70,0.16272757844944236,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
481,proc-71,0.1198423063810492,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
482,proc-72,0.12632376234844797,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
483,proc-73,0.20909126416167728,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
484,proc-74,0.10135660884928419,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
485,proc-75,0.06421037923298521,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
486,proc-76,0.1421533158200482,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
487,proc-77,0.09167290418579495,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
488,proc-78,0.17879684011019573,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
489,proc-79,0.1165811665886107,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
490,proc-80,0.21011996597485835,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
491,proc-81,0.11014922529830921,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-5
492,proc-0,0.13542475758934827,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
493,proc-1,0.23272171853210782,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
494,proc-2,0.15679092075129536,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
495,proc-3,0.1293165370472526,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
496,proc-4,0.20254359994905347,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
497,proc-5,0.23826157251767244,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
498,proc-6,,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
499,proc-7,0.20492695442397846,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
500,proc-8,0.09307007564101254,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
501,proc-9,0.16417110243015406,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
502,proc-10,0.22349373387770397,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
503,proc-11,0.13293941297481254,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
504,proc-12,0.15032372660771043,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
505,proc-13,0.3309085019156618,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
506,proc-14,0.08292963014275896,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
507,proc-15,0.10535445434021037,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
508,proc-16,0.1561907090287082,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
509,proc-17,0.21493504959584123,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
510,proc-18,0.15162878967978527,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
511,proc-19,0.13827775662450692,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
512,proc-20,0.15193525588054563,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
513,proc-21,0.17412991435256953,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
514,proc-22,0.08207286818891664,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
515,proc-23,0.15871312678092814,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
516,proc-24,0.19402698399049934,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,proc-6
